Name,Branch,Year,CGPA, bool,div,Mob no.,Blood group,xyz,pqr
text3668,branch3668,2023-02-22 12:53:54.668745,20,False,text3668,branch3668,2023-02-22 12:53:54.668747,39,True
text3669,branch3669,2023-02-22 12:53:54.668750,78,True,text3669,branch3669,2023-02-22 12:53:54.668752,35,True
text3670,branch3670,2023-02-22 12:53:54.668758,87,False,text3670,branch3670,2023-02-22 12:53:54.668761,35,True
text3671,branch3671,2023-02-22 12:53:54.668764,18,True,text3671,branch3671,2023-02-22 12:53:54.668767,90,False
text3672,branch3672,2023-02-22 12:53:54.668769,69,False,text3672,branch3672,2023-02-22 12:53:54.668771,23,False
text3673,branch3673,2023-02-22 12:53:54.668774,89,False,text3673,branch3673,2023-02-22 12:53:54.668776,41,False
text3674,branch3674,2023-02-22 12:53:54.668781,77,False,text3674,branch3674,2023-02-22 12:53:54.668783,80,True
text3675,branch3675,2023-02-22 12:53:54.668786,50,False,text3675,branch3675,2023-02-22 12:53:54.668798,15,True
text3676,branch3676,2023-02-22 12:53:54.668800,39,False,text3676,branch3676,2023-02-22 12:53:54.668803,62,False
text3677,branch3677,2023-02-22 12:53:54.668805,90,True,text3677,branch3677,2023-02-22 12:53:54.668808,39,False
text3678,branch3678,2023-02-22 12:53:54.668810,47,False,text3678,branch3678,2023-02-22 12:53:54.668812,47,True
text3679,branch3679,2023-02-22 12:53:54.668814,97,False,text3679,branch3679,2023-02-22 12:53:54.668817,24,False
text3680,branch3680,2023-02-22 12:53:54.668819,60,False,text3680,branch3680,2023-02-22 12:53:54.668821,51,True
text3681,branch3681,2023-02-22 12:53:54.668824,29,False,text3681,branch3681,2023-02-22 12:53:54.668826,81,False
text3682,branch3682,2023-02-22 12:53:54.668828,97,False,text3682,branch3682,2023-02-22 12:53:54.668831,66,True
text3683,branch3683,2023-02-22 12:53:54.668833,69,False,text3683,branch3683,2023-02-22 12:53:54.668835,37,True
text3684,branch3684,2023-02-22 12:53:54.668837,73,False,text3684,branch3684,2023-02-22 12:53:54.668840,79,True
text3685,branch3685,2023-02-22 12:53:54.668842,89,True,text3685,branch3685,2023-02-22 12:53:54.668844,64,True
text3686,branch3686,2023-02-22 12:53:54.668846,71,False,text3686,branch3686,2023-02-22 12:53:54.668848,47,False
text3687,branch3687,2023-02-22 12:53:54.668851,32,False,text3687,branch3687,2023-02-22 12:53:54.668853,37,True
text3688,branch3688,2023-02-22 12:53:54.668858,91,True,text3688,branch3688,2023-02-22 12:53:54.668861,24,False
text3689,branch3689,2023-02-22 12:53:54.668863,82,True,text3689,branch3689,2023-02-22 12:53:54.668865,73,True
text3690,branch3690,2023-02-22 12:53:54.668868,73,False,text3690,branch3690,2023-02-22 12:53:54.668870,13,True
text3691,branch3691,2023-02-22 12:53:54.668872,56,True,text3691,branch3691,2023-02-22 12:53:54.668874,86,True
text3692,branch3692,2023-02-22 12:53:54.668877,40,False,text3692,branch3692,2023-02-22 12:53:54.668879,49,False
text3693,branch3693,2023-02-22 12:53:54.668881,23,True,text3693,branch3693,2023-02-22 12:53:54.668883,78,False
text3694,branch3694,2023-02-22 12:53:54.668885,81,False,text3694,branch3694,2023-02-22 12:53:54.668887,11,False
text3695,branch3695,2023-02-22 12:53:54.668890,14,False,text3695,branch3695,2023-02-22 12:53:54.668892,10,True
text3696,branch3696,2023-02-22 12:53:54.668894,68,False,text3696,branch3696,2023-02-22 12:53:54.668896,32,True
text3697,branch3697,2023-02-22 12:53:54.668898,37,True,text3697,branch3697,2023-02-22 12:53:54.668900,27,True
text3698,branch3698,2023-02-22 12:53:54.668903,60,False,text3698,branch3698,2023-02-22 12:53:54.668905,81,True
text3699,branch3699,2023-02-22 12:53:54.668907,39,True,text3699,branch3699,2023-02-22 12:53:54.668909,54,False
text3700,branch3700,2023-02-22 12:53:54.668912,22,False,text3700,branch3700,2023-02-22 12:53:54.668917,67,False
text3701,branch3701,2023-02-22 12:53:54.668919,62,False,text3701,branch3701,2023-02-22 12:53:54.668921,49,True
text3702,branch3702,2023-02-22 12:53:54.668923,27,False,text3702,branch3702,2023-02-22 12:53:54.668926,38,True
text3703,branch3703,2023-02-22 12:53:54.668928,75,True,text3703,branch3703,2023-02-22 12:53:54.668930,85,True
text3704,branch3704,2023-02-22 12:53:54.668932,67,True,text3704,branch3704,2023-02-22 12:53:54.668934,79,False
text3705,branch3705,2023-02-22 12:53:54.668937,14,True,text3705,branch3705,2023-02-22 12:53:54.668939,99,False
text3706,branch3706,2023-02-22 12:53:54.668941,99,False,text3706,branch3706,2023-02-22 12:53:54.668943,10,True
text3707,branch3707,2023-02-22 12:53:54.668946,71,True,text3707,branch3707,2023-02-22 12:53:54.668948,17,True
text3708,branch3708,2023-02-22 12:53:54.668950,85,False,text3708,branch3708,2023-02-22 12:53:54.668952,30,False
text3709,branch3709,2023-02-22 12:53:54.668955,49,False,text3709,branch3709,2023-02-22 12:53:54.668957,98,False
text3710,branch3710,2023-02-22 12:53:54.668959,13,False,text3710,branch3710,2023-02-22 12:53:54.668961,94,False
text3711,branch3711,2023-02-22 12:53:54.668963,57,False,text3711,branch3711,2023-02-22 12:53:54.668965,62,True
text3712,branch3712,2023-02-22 12:53:54.668968,60,True,text3712,branch3712,2023-02-22 12:53:54.668970,60,True
text3713,branch3713,2023-02-22 12:53:54.668975,94,True,text3713,branch3713,2023-02-22 12:53:54.668977,44,True
text3714,branch3714,2023-02-22 12:53:54.668979,70,False,text3714,branch3714,2023-02-22 12:53:54.668981,75,True
text3715,branch3715,2023-02-22 12:53:54.668984,14,True,text3715,branch3715,2023-02-22 12:53:54.668986,95,False
text3716,branch3716,2023-02-22 12:53:54.668991,15,False,text3716,branch3716,2023-02-22 12:53:54.668993,55,False
text3717,branch3717,2023-02-22 12:53:54.668995,80,True,text3717,branch3717,2023-02-22 12:53:54.668997,70,False
text3718,branch3718,2023-02-22 12:53:54.669000,43,False,text3718,branch3718,2023-02-22 12:53:54.669002,28,False
text3719,branch3719,2023-02-22 12:53:54.669004,97,False,text3719,branch3719,2023-02-22 12:53:54.669006,78,True
text3720,branch3720,2023-02-22 12:53:54.669060,71,False,text3720,branch3720,2023-02-22 12:53:54.669070,65,False
text3721,branch3721,2023-02-22 12:53:54.669073,48,True,text3721,branch3721,2023-02-22 12:53:54.669075,97,False
text3722,branch3722,2023-02-22 12:53:54.669078,26,True,text3722,branch3722,2023-02-22 12:53:54.669080,61,True
text3723,branch3723,2023-02-22 12:53:54.669082,74,True,text3723,branch3723,2023-02-22 12:53:54.669084,87,True
text3724,branch3724,2023-02-22 12:53:54.669087,99,False,text3724,branch3724,2023-02-22 12:53:54.669089,30,False
text3725,branch3725,2023-02-22 12:53:54.669091,37,True,text3725,branch3725,2023-02-22 12:53:54.669097,44,False
text3726,branch3726,2023-02-22 12:53:54.669100,23,False,text3726,branch3726,2023-02-22 12:53:54.669102,87,False
text3727,branch3727,2023-02-22 12:53:54.669104,12,False,text3727,branch3727,2023-02-22 12:53:54.669107,47,True
text3728,branch3728,2023-02-22 12:53:54.669109,93,False,text3728,branch3728,2023-02-22 12:53:54.669112,98,True
text3729,branch3729,2023-02-22 12:53:54.669114,78,False,text3729,branch3729,2023-02-22 12:53:54.669116,84,False
text3730,branch3730,2023-02-22 12:53:54.669118,64,False,text3730,branch3730,2023-02-22 12:53:54.669120,15,True
text3731,branch3731,2023-02-22 12:53:54.669123,26,False,text3731,branch3731,2023-02-22 12:53:54.669125,55,False
text3732,branch3732,2023-02-22 12:53:54.669127,78,True,text3732,branch3732,2023-02-22 12:53:54.669129,41,False
text3733,branch3733,2023-02-22 12:53:54.669132,83,True,text3733,branch3733,2023-02-22 12:53:54.669134,91,True
text3734,branch3734,2023-02-22 12:53:54.669136,94,True,text3734,branch3734,2023-02-22 12:53:54.669140,22,True
text3735,branch3735,2023-02-22 12:53:54.669142,52,False,text3735,branch3735,2023-02-22 12:53:54.669144,13,False
text3736,branch3736,2023-02-22 12:53:54.669146,29,False,text3736,branch3736,2023-02-22 12:53:54.669148,51,False
text3737,branch3737,2023-02-22 12:53:54.669151,88,True,text3737,branch3737,2023-02-22 12:53:54.669153,68,True
text3738,branch3738,2023-02-22 12:53:54.669155,62,True,text3738,branch3738,2023-02-22 12:53:54.669160,40,False
text3739,branch3739,2023-02-22 12:53:54.669163,96,True,text3739,branch3739,2023-02-22 12:53:54.669165,41,True
text3740,branch3740,2023-02-22 12:53:54.669167,71,True,text3740,branch3740,2023-02-22 12:53:54.669169,38,False
text3741,branch3741,2023-02-22 12:53:54.669171,67,False,text3741,branch3741,2023-02-22 12:53:54.669174,21,False
text3742,branch3742,2023-02-22 12:53:54.669176,63,True,text3742,branch3742,2023-02-22 12:53:54.669178,71,False
text3743,branch3743,2023-02-22 12:53:54.669180,56,True,text3743,branch3743,2023-02-22 12:53:54.669182,42,True
text3744,branch3744,2023-02-22 12:53:54.669185,33,True,text3744,branch3744,2023-02-22 12:53:54.669187,19,False
text3745,branch3745,2023-02-22 12:53:54.669189,52,False,text3745,branch3745,2023-02-22 12:53:54.669191,95,True
text3746,branch3746,2023-02-22 12:53:54.669193,44,True,text3746,branch3746,2023-02-22 12:53:54.669195,63,False
text3747,branch3747,2023-02-22 12:53:54.669198,67,True,text3747,branch3747,2023-02-22 12:53:54.669200,10,False
text3748,branch3748,2023-02-22 12:53:54.669202,10,True,text3748,branch3748,2023-02-22 12:53:54.669204,53,True
text3749,branch3749,2023-02-22 12:53:54.669207,73,True,text3749,branch3749,2023-02-22 12:53:54.669209,82,False
text3750,branch3750,2023-02-22 12:53:54.669211,58,False,text3750,branch3750,2023-02-22 12:53:54.669214,38,False
text3751,branch3751,2023-02-22 12:53:54.669220,28,False,text3751,branch3751,2023-02-22 12:53:54.669223,92,True
text3752,branch3752,2023-02-22 12:53:54.669225,87,True,text3752,branch3752,2023-02-22 12:53:54.669228,55,False
text3753,branch3753,2023-02-22 12:53:54.669230,35,False,text3753,branch3753,2023-02-22 12:53:54.669232,37,False
text3754,branch3754,2023-02-22 12:53:54.669234,63,True,text3754,branch3754,2023-02-22 12:53:54.669236,41,False
text3755,branch3755,2023-02-22 12:53:54.669239,34,True,text3755,branch3755,2023-02-22 12:53:54.669241,54,True
text3756,branch3756,2023-02-22 12:53:54.669243,54,False,text3756,branch3756,2023-02-22 12:53:54.669245,90,True
text3757,branch3757,2023-02-22 12:53:54.669247,49,False,text3757,branch3757,2023-02-22 12:53:54.669250,97,True
text3758,branch3758,2023-02-22 12:53:54.669255,79,True,text3758,branch3758,2023-02-22 12:53:54.669257,51,True
text3759,branch3759,2023-02-22 12:53:54.669259,33,False,text3759,branch3759,2023-02-22 12:53:54.669261,43,False
text3760,branch3760,2023-02-22 12:53:54.669264,63,True,text3760,branch3760,2023-02-22 12:53:54.669266,93,True
text3761,branch3761,2023-02-22 12:53:54.669268,30,True,text3761,branch3761,2023-02-22 12:53:54.669270,20,False
text3762,branch3762,2023-02-22 12:53:54.669272,69,True,text3762,branch3762,2023-02-22 12:53:54.669274,86,True
text3763,branch3763,2023-02-22 12:53:54.669277,40,True,text3763,branch3763,2023-02-22 12:53:54.669282,43,False
text3764,branch3764,2023-02-22 12:53:54.669285,25,True,text3764,branch3764,2023-02-22 12:53:54.669287,33,True
text3765,branch3765,2023-02-22 12:53:54.669291,16,True,text3765,branch3765,2023-02-22 12:53:54.669293,64,True
text3766,branch3766,2023-02-22 12:53:54.669295,96,False,text3766,branch3766,2023-02-22 12:53:54.669297,13,False
text3767,branch3767,2023-02-22 12:53:54.669300,14,True,text3767,branch3767,2023-02-22 12:53:54.669302,20,True
text3768,branch3768,2023-02-22 12:53:54.669304,100,True,text3768,branch3768,2023-02-22 12:53:54.669306,46,False
text3769,branch3769,2023-02-22 12:53:54.669308,60,True,text3769,branch3769,2023-02-22 12:53:54.669311,10,False
text3770,branch3770,2023-02-22 12:53:54.669317,49,True,text3770,branch3770,2023-02-22 12:53:54.669319,100,True
text3771,branch3771,2023-02-22 12:53:54.669322,31,True,text3771,branch3771,2023-02-22 12:53:54.669324,39,True
text3772,branch3772,2023-02-22 12:53:54.669326,96,True,text3772,branch3772,2023-02-22 12:53:54.669328,19,True
text3773,branch3773,2023-02-22 12:53:54.669330,14,True,text3773,branch3773,2023-02-22 12:53:54.669332,20,True
text3774,branch3774,2023-02-22 12:53:54.669335,90,False,text3774,branch3774,2023-02-22 12:53:54.669337,22,True
text3775,branch3775,2023-02-22 12:53:54.669339,66,False,text3775,branch3775,2023-02-22 12:53:54.669341,41,False
text3776,branch3776,2023-02-22 12:53:54.669346,78,True,text3776,branch3776,2023-02-22 12:53:54.669349,53,False
text3777,branch3777,2023-02-22 12:53:54.669351,47,True,text3777,branch3777,2023-02-22 12:53:54.669353,84,False
text3778,branch3778,2023-02-22 12:53:54.669355,63,False,text3778,branch3778,2023-02-22 12:53:54.669358,10,True
text3779,branch3779,2023-02-22 12:53:54.669360,15,False,text3779,branch3779,2023-02-22 12:53:54.669362,20,True
text3780,branch3780,2023-02-22 12:53:54.669365,55,True,text3780,branch3780,2023-02-22 12:53:54.669367,24,False
text3781,branch3781,2023-02-22 12:53:54.669369,72,True,text3781,branch3781,2023-02-22 12:53:54.669371,26,False
text3782,branch3782,2023-02-22 12:53:54.669373,42,False,text3782,branch3782,2023-02-22 12:53:54.669376,26,True
text3783,branch3783,2023-02-22 12:53:54.669378,39,False,text3783,branch3783,2023-02-22 12:53:54.669380,50,False
text3784,branch3784,2023-02-22 12:53:54.669382,71,True,text3784,branch3784,2023-02-22 12:53:54.669384,16,False
text3785,branch3785,2023-02-22 12:53:54.669387,59,False,text3785,branch3785,2023-02-22 12:53:54.669389,86,True
text3786,branch3786,2023-02-22 12:53:54.669391,61,False,text3786,branch3786,2023-02-22 12:53:54.669394,72,False
text3787,branch3787,2023-02-22 12:53:54.669396,94,False,text3787,branch3787,2023-02-22 12:53:54.669398,45,False
text3788,branch3788,2023-02-22 12:53:54.669400,19,True,text3788,branch3788,2023-02-22 12:53:54.669405,75,False
text3789,branch3789,2023-02-22 12:53:54.669408,24,False,text3789,branch3789,2023-02-22 12:53:54.669410,76,True
text3790,branch3790,2023-02-22 12:53:54.669412,24,True,text3790,branch3790,2023-02-22 12:53:54.669414,25,False
text3791,branch3791,2023-02-22 12:53:54.669416,98,True,text3791,branch3791,2023-02-22 12:53:54.669419,56,True
text3792,branch3792,2023-02-22 12:53:54.669421,91,False,text3792,branch3792,2023-02-22 12:53:54.669423,13,True
text3793,branch3793,2023-02-22 12:53:54.669425,88,True,text3793,branch3793,2023-02-22 12:53:54.669427,23,False
text3794,branch3794,2023-02-22 12:53:54.669430,97,True,text3794,branch3794,2023-02-22 12:53:54.669432,45,False
text3795,branch3795,2023-02-22 12:53:54.669434,78,True,text3795,branch3795,2023-02-22 12:53:54.669437,67,False
text3796,branch3796,2023-02-22 12:53:54.669439,25,False,text3796,branch3796,2023-02-22 12:53:54.669441,48,True
text3797,branch3797,2023-02-22 12:53:54.669443,70,True,text3797,branch3797,2023-02-22 12:53:54.669445,100,True
text3798,branch3798,2023-02-22 12:53:54.669448,79,True,text3798,branch3798,2023-02-22 12:53:54.669450,84,True
text3799,branch3799,2023-02-22 12:53:54.669452,31,False,text3799,branch3799,2023-02-22 12:53:54.669454,53,True
text3800,branch3800,2023-02-22 12:53:54.669460,18,True,text3800,branch3800,2023-02-22 12:53:54.669462,69,True
text3801,branch3801,2023-02-22 12:53:54.669464,67,True,text3801,branch3801,2023-02-22 12:53:54.669469,26,False
text3802,branch3802,2023-02-22 12:53:54.669471,22,False,text3802,branch3802,2023-02-22 12:53:54.669474,40,False
text3803,branch3803,2023-02-22 12:53:54.669476,89,True,text3803,branch3803,2023-02-22 12:53:54.669478,21,False
text3804,branch3804,2023-02-22 12:53:54.669481,74,False,text3804,branch3804,2023-02-22 12:53:54.669483,85,True
text3805,branch3805,2023-02-22 12:53:54.669485,55,False,text3805,branch3805,2023-02-22 12:53:54.669487,48,True
text3806,branch3806,2023-02-22 12:53:54.669490,14,True,text3806,branch3806,2023-02-22 12:53:54.669492,33,True
text3807,branch3807,2023-02-22 12:53:54.669494,70,True,text3807,branch3807,2023-02-22 12:53:54.669496,77,True
text3808,branch3808,2023-02-22 12:53:54.669499,17,False,text3808,branch3808,2023-02-22 12:53:54.669501,53,True
text3809,branch3809,2023-02-22 12:53:54.669503,42,False,text3809,branch3809,2023-02-22 12:53:54.669505,27,True
text3810,branch3810,2023-02-22 12:53:54.669508,53,True,text3810,branch3810,2023-02-22 12:53:54.669510,11,True
text3811,branch3811,2023-02-22 12:53:54.669512,75,False,text3811,branch3811,2023-02-22 12:53:54.669514,29,False
text3812,branch3812,2023-02-22 12:53:54.669517,74,False,text3812,branch3812,2023-02-22 12:53:54.669519,76,False
text3813,branch3813,2023-02-22 12:53:54.669521,38,True,text3813,branch3813,2023-02-22 12:53:54.669523,60,True
text3814,branch3814,2023-02-22 12:53:54.669529,59,False,text3814,branch3814,2023-02-22 12:53:54.669532,39,True
text3815,branch3815,2023-02-22 12:53:54.669535,64,True,text3815,branch3815,2023-02-22 12:53:54.669537,11,False
text3816,branch3816,2023-02-22 12:53:54.669539,83,False,text3816,branch3816,2023-02-22 12:53:54.669541,91,True
text3817,branch3817,2023-02-22 12:53:54.669544,59,False,text3817,branch3817,2023-02-22 12:53:54.669546,45,True
text3818,branch3818,2023-02-22 12:53:54.669548,57,True,text3818,branch3818,2023-02-22 12:53:54.669550,43,True
text3819,branch3819,2023-02-22 12:53:54.669552,67,False,text3819,branch3819,2023-02-22 12:53:54.669555,33,True
text3820,branch3820,2023-02-22 12:53:54.669560,30,False,text3820,branch3820,2023-02-22 12:53:54.669562,80,False
text3821,branch3821,2023-02-22 12:53:54.669565,46,True,text3821,branch3821,2023-02-22 12:53:54.669567,92,True
text3822,branch3822,2023-02-22 12:53:54.669569,87,True,text3822,branch3822,2023-02-22 12:53:54.669571,85,True
text3823,branch3823,2023-02-22 12:53:54.669574,58,True,text3823,branch3823,2023-02-22 12:53:54.669576,22,False
text3824,branch3824,2023-02-22 12:53:54.669578,87,True,text3824,branch3824,2023-02-22 12:53:54.669580,22,True
text3825,branch3825,2023-02-22 12:53:54.669583,37,True,text3825,branch3825,2023-02-22 12:53:54.669586,70,False
text3826,branch3826,2023-02-22 12:53:54.669588,75,False,text3826,branch3826,2023-02-22 12:53:54.669593,43,True
text3827,branch3827,2023-02-22 12:53:54.669595,17,True,text3827,branch3827,2023-02-22 12:53:54.669598,31,False
text3828,branch3828,2023-02-22 12:53:54.669600,56,False,text3828,branch3828,2023-02-22 12:53:54.669602,81,False
text3829,branch3829,2023-02-22 12:53:54.669604,34,True,text3829,branch3829,2023-02-22 12:53:54.669606,68,False
